#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	34611	33920	97.99	48	0.14	9	0.03	78	0.23	556	1.61
Ecoli	34611	34610	100.00	0	0.00	0	0.00	1	0.00	0	0.00
PhiX	34611	34611	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	34611	34611	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	34611	34568	99.88	0	0.00	0	0.00	1	0.00	42	0.12
Bacteria_24k	34611	34100	98.52	94	0.27	75	0.22	49	0.14	293	0.85
Protists_1k	34611	33573	97.00	123	0.36	150	0.43	69	0.20	696	2.01
Viruses	34611	34334	99.20	1	0.00	1	0.00	40	0.12	235	0.68
Fungi_RefSeq_release	34611	34032	98.32	27	0.08	7	0.02	86	0.25	459	1.33
Coral	34611	34251	98.96	5	0.01	0	0.00	54	0.16	301	0.87
Bird	34611	34117	98.57	14	0.04	4	0.01	83	0.24	393	1.14
Plant	34611	34265	99.00	6	0.02	3	0.01	69	0.20	268	0.77

%Hit_no_genomes: 96.05
