#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	19705223	18911612	95.98	21618	0.11	7907	0.04	47885	0.24	716201	3.63
Ecoli	19705223	19704966	100.00	0	0.00	0	0.00	191	0.00	66	0.00
PhiX	19705223	19705223	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	19705223	19699971	99.97	0	0.00	0	0.00	260	0.00	4992	0.03
Vectors	19705223	19632452	99.63	26	0.00	2	0.00	3272	0.02	69471	0.35
Bacteria_24k	19705223	19240886	97.64	15907	0.08	17423	0.09	36937	0.19	394070	2.00
Protists_1k	19705223	18708944	94.95	63765	0.32	94608	0.48	29466	0.15	808440	4.10
Viruses	19705223	19260301	97.75	978	0.00	273	0.00	53443	0.27	390228	1.98
Fungi_RefSeq_release	19705223	19001416	96.44	12484	0.06	4899	0.02	65258	0.33	621166	3.15
Coral	19705223	19310320	98.00	2016	0.01	908	0.00	38047	0.19	353932	1.80
Bird	19705223	19138243	97.12	12935	0.07	1891	0.01	104776	0.53	447378	2.27
Plant	19705223	19270895	97.79	1560	0.01	313	0.00	45052	0.23	387403	1.97

%Hit_no_genomes: 94.29
