#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	25132311	24525354	97.58	32560	0.13	9497	0.04	70493	0.28	494407	1.97
Ecoli	25132311	25132206	100.00	0	0.00	0	0.00	60	0.00	45	0.00
PhiX	25132311	25132311	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	25132311	25132296	100.00	0	0.00	0	0.00	0	0.00	15	0.00
Vectors	25132311	25065232	99.74	12	0.00	7	0.00	3646	0.01	63414	0.25
Bacteria_24k	25132311	24793056	98.65	24385	0.10	22584	0.09	30285	0.12	262001	1.04
Protists_1k	25132311	24311701	96.73	85367	0.34	99439	0.40	46093	0.18	589711	2.35
Viruses	25132311	24872459	98.96	566	0.00	121	0.00	31549	0.13	227616	0.91
Fungi_RefSeq_release	25132311	24587094	97.83	18180	0.07	3256	0.01	74612	0.30	449169	1.79
Coral	25132311	24780498	98.60	3416	0.01	1058	0.00	51909	0.21	295430	1.18
Bird	25132311	24663698	98.14	13296	0.05	1786	0.01	70591	0.28	382940	1.52
Plant	25132311	24807978	98.71	3164	0.01	518	0.00	44166	0.18	276485	1.10

%Hit_no_genomes: 96.07
