#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	268115311	261315426	97.46	585364	0.22	157295	0.06	880812	0.33	5176414	1.93
Ecoli	268115311	268107278	100.00	0	0.00	0	0.00	6233	0.00	1800	0.00
PhiX	268115311	268115311	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	268115311	268105375	100.00	23	0.00	12	0.00	2195	0.00	7706	0.00
Vectors	268115311	267482437	99.77	1240	0.00	96	0.00	62545	0.02	568993	0.21
Bacteria_24k	268115311	263705145	98.35	556058	0.21	659866	0.25	420303	0.16	2773939	1.03
Protists_1k	268115311	258746575	96.50	1062313	0.40	1121926	0.42	727321	0.27	6457176	2.41
Viruses	268115311	265627102	99.07	6726	0.00	1736	0.00	364153	0.14	2115594	0.79
Fungi_RefSeq_release	268115311	262220845	97.80	235568	0.09	40572	0.02	947752	0.35	4670574	1.74
Coral	268115311	264565943	98.67	41439	0.02	9814	0.00	639456	0.24	2858659	1.07
Bird	268115311	263222636	98.18	163750	0.06	21828	0.01	917994	0.34	3789103	1.41
Plant	268115311	264780357	98.76	39871	0.01	7448	0.00	564734	0.21	2722901	1.02

%Hit_no_genomes: 95.39
