#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	130914	127266	97.20	220	0.17	46	0.04	361	0.28	3021	2.31
Ecoli	130914	130914	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	130914	130914	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	130914	130913	100.00	0	0.00	0	0.00	0	0.00	1	0.00
Vectors	130914	130616	99.77	0	0.00	0	0.00	14	0.01	284	0.22
Bacteria_24k	130914	128362	98.06	238	0.18	312	0.24	202	0.15	1800	1.37
Protists_1k	130914	125577	95.92	530	0.40	761	0.58	256	0.20	3790	2.90
Viruses	130914	129328	98.79	3	0.00	1	0.00	181	0.14	1401	1.07
Fungi_RefSeq_release	130914	127456	97.37	95	0.07	19	0.01	421	0.32	2923	2.23
Coral	130914	128708	98.31	25	0.02	7	0.01	330	0.25	1844	1.41
Bird	130914	128146	97.89	57	0.04	21	0.02	385	0.29	2305	1.76
Plant	130914	129056	98.58	20	0.02	0	0.00	242	0.18	1596	1.22

%Hit_no_genomes: 94.99
