#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	690807	670989	97.13	729	0.11	236	0.03	1962	0.28	16891	2.45
Ecoli	690807	690806	100.00	0	0.00	0	0.00	1	0.00	0	0.00
PhiX	690807	690807	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	690807	690807	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	690807	688834	99.72	2	0.00	0	0.00	142	0.02	1829	0.26
Bacteria_24k	690807	681444	98.64	202	0.03	161	0.02	877	0.13	8123	1.18
Protists_1k	690807	665000	96.26	2110	0.31	3160	0.46	918	0.13	19619	2.84
Viruses	690807	681641	98.68	22	0.00	10	0.00	1061	0.15	8073	1.17
Fungi_RefSeq_release	690807	672905	97.41	443	0.06	139	0.02	2082	0.30	15238	2.21
Coral	690807	680161	98.46	73	0.01	24	0.00	1451	0.21	9098	1.32
Bird	690807	676155	97.88	354	0.05	69	0.01	2361	0.34	11868	1.72
Plant	690807	679665	98.39	63	0.01	17	0.00	1362	0.20	9700	1.40

%Hit_no_genomes: 95.76
