#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	21737012	21020413	96.70	77773	0.36	21800	0.10	49340	0.23	567686	2.61
Ecoli	21737012	21736750	100.00	0	0.00	0	0.00	77	0.00	185	0.00
PhiX	21737012	21737012	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	21737012	21736968	100.00	0	0.00	0	0.00	1	0.00	43	0.00
Vectors	21737012	21687189	99.77	5	0.00	2	0.00	1302	0.01	48514	0.22
Bacteria_24k	21737012	21250517	97.77	50712	0.23	68265	0.31	32420	0.15	335098	1.54
Protists_1k	21737012	20896673	96.13	53743	0.25	82075	0.38	44884	0.21	659637	3.03
Viruses	21737012	21416931	98.53	445	0.00	203	0.00	35085	0.16	284348	1.31
Fungi_RefSeq_release	21737012	21155919	97.33	11039	0.05	2827	0.01	58793	0.27	508434	2.34
Coral	21737012	21356341	98.24	1732	0.01	1096	0.01	40824	0.19	337019	1.55
Bird	21737012	21252142	97.76	10115	0.05	1223	0.01	58024	0.27	415508	1.91
Plant	21737012	21369936	98.31	1647	0.01	303	0.00	36954	0.17	328172	1.51

%Hit_no_genomes: 94.90
