#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	740513	715838	96.67	761	0.10	287	0.04	1860	0.25	21767	2.94
Ecoli	740513	740501	100.00	0	0.00	0	0.00	8	0.00	4	0.00
PhiX	740513	740513	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	740513	740509	100.00	0	0.00	0	0.00	2	0.00	2	0.00
Vectors	740513	737887	99.64	0	0.00	1	0.00	112	0.02	2513	0.34
Bacteria_24k	740513	726433	98.10	354	0.05	1070	0.14	1052	0.14	11604	1.57
Protists_1k	740513	708693	95.70	2293	0.31	3545	0.48	987	0.13	24995	3.38
Viruses	740513	727703	98.28	20	0.00	5	0.00	1279	0.17	11506	1.55
Fungi_RefSeq_release	740513	717709	96.92	483	0.07	170	0.02	2298	0.31	19853	2.68
Coral	740513	726675	98.14	88	0.01	36	0.00	1511	0.20	12203	1.65
Bird	740513	721808	97.48	391	0.05	72	0.01	2591	0.35	15651	2.11
Plant	740513	725806	98.02	65	0.01	13	0.00	1572	0.21	13057	1.76

%Hit_no_genomes: 95.07
