#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	20101806	19592042	97.46	31518	0.16	8602	0.04	61433	0.31	408211	2.03
Ecoli	20101806	20101367	100.00	0	0.00	0	0.00	86	0.00	353	0.00
PhiX	20101806	20101806	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	20101806	20101657	100.00	0	0.00	0	0.00	31	0.00	118	0.00
Vectors	20101806	20059443	99.79	16	0.00	2	0.00	3733	0.02	38612	0.19
Bacteria_24k	20101806	19497983	97.01	129097	0.64	137464	0.68	38946	0.19	298316	1.48
Protists_1k	20101806	19311668	96.06	83803	0.42	87119	0.43	89497	0.45	529719	2.64
Viruses	20101806	19890246	98.95	512	0.00	131	0.00	26408	0.13	184509	0.92
Fungi_RefSeq_release	20101806	19640479	97.71	16134	0.08	2872	0.01	66485	0.33	375836	1.87
Coral	20101806	19803245	98.53	2875	0.01	698	0.00	45107	0.22	249881	1.24
Bird	20101806	19713451	98.06	11263	0.06	1531	0.01	60182	0.30	315379	1.57
Plant	20101806	19826077	98.63	2841	0.01	499	0.00	39509	0.20	232880	1.16

%Hit_no_genomes: 94.20
