#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	15291176	14821704	96.93	21330	0.14	6127	0.04	42477	0.28	399538	2.61
Ecoli	15291176	15290969	100.00	0	0.00	0	0.00	41	0.00	166	0.00
PhiX	15291176	15291176	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	15291176	15291155	100.00	0	0.00	0	0.00	1	0.00	20	0.00
Vectors	15291176	15241547	99.67	13	0.00	1	0.00	2377	0.02	47238	0.31
Bacteria_24k	15291176	14812253	96.87	81183	0.53	83158	0.54	27418	0.18	287164	1.88
Protists_1k	15291176	14633242	95.71	55636	0.36	63362	0.41	57104	0.37	481832	3.15
Viruses	15291176	15052048	98.44	344	0.00	122	0.00	25011	0.16	213651	1.40
Fungi_RefSeq_release	15291176	14858785	97.18	11110	0.07	2371	0.02	46570	0.30	372340	2.43
Coral	15291176	14995810	98.08	1968	0.01	702	0.00	32809	0.21	259887	1.70
Bird	15291176	14917077	97.55	8583	0.06	1115	0.01	45795	0.30	318606	2.08
Plant	15291176	15007829	98.15	1862	0.01	309	0.00	30481	0.20	250695	1.64

%Hit_no_genomes: 94.12
