#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	335752	323863	96.45	362	0.11	133	0.04	929	0.28	10465	3.12
Ecoli	335752	335744	100.00	0	0.00	0	0.00	6	0.00	2	0.00
PhiX	335752	335752	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	335752	335751	100.00	0	0.00	0	0.00	0	0.00	1	0.00
Vectors	335752	334574	99.65	1	0.00	0	0.00	63	0.02	1114	0.33
Bacteria_24k	335752	329377	98.10	160	0.05	169	0.05	492	0.15	5554	1.65
Protists_1k	335752	320587	95.48	1030	0.31	1702	0.51	485	0.14	11948	3.56
Viruses	335752	329598	98.16	17	0.01	3	0.00	674	0.20	5460	1.63
Fungi_RefSeq_release	335752	324988	96.80	201	0.06	81	0.02	1102	0.33	9380	2.79
Coral	335752	329374	98.11	32	0.01	11	0.00	752	0.22	5583	1.66
Bird	335752	326944	97.38	212	0.06	31	0.01	1402	0.42	7163	2.13
Plant	335752	328874	97.95	37	0.01	15	0.00	760	0.23	6066	1.81

%Hit_no_genomes: 94.90
