#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	140014	134486	96.05	125	0.09	38	0.03	366	0.26	4999	3.57
Ecoli	140014	140011	100.00	0	0.00	0	0.00	3	0.00	0	0.00
PhiX	140014	140014	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	140014	140012	100.00	0	0.00	0	0.00	0	0.00	2	0.00
Vectors	140014	139524	99.65	0	0.00	0	0.00	32	0.02	458	0.33
Bacteria_24k	140014	136876	97.76	54	0.04	58	0.04	195	0.14	2831	2.02
Protists_1k	140014	133139	95.10	451	0.32	659	0.47	175	0.12	5590	3.99
Viruses	140014	136824	97.73	5	0.00	0	0.00	300	0.21	2885	2.06
Fungi_RefSeq_release	140014	135005	96.42	86	0.06	37	0.03	438	0.31	4448	3.18
Coral	140014	136838	97.73	20	0.01	10	0.01	268	0.19	2878	2.06
Bird	140014	135762	96.95	79	0.06	8	0.01	629	0.45	3536	2.53
Plant	140014	136566	97.53	9	0.01	5	0.00	317	0.23	3117	2.23

%Hit_no_genomes: 94.59
